dataset,video_id,track_id,label_id,behavior,duration_sec,pct_time
inference,"D0C1.02(Gr,G,DHF)",track_0022,2,Foraging,13.6,91.0674
inference,"D0C1.02(Gr,G,DHF)",track_0022,3,Drinking,0.0,0.0
inference,"D0C1.02(Gr,G,DHF)",track_0022,4,Ruminating,0.0,0.0
inference,"D0C1.02(Gr,G,DHF)",track_0022,5,Grooming,0.0,0.0
inference,"D0C1.02(Gr,G,DHF)",track_0022,6,Other,1.067,7.1448
inference,"D0C1.02(Gr,G,DHF)",track_0033,0,Standing,0.267,5.2694
inference,"D0C1.02(Gr,G,DHF)",track_0033,1,Lying,0.0,0.0
inference,"D0C1.02(Gr,G,DHF)",track_0033,2,Foraging,3.733,73.6728
inference,"D0C1.02(Gr,G,DHF)",track_0033,3,Drinking,0.0,0.0
inference,"D0C1.02(Gr,G,DHF)",track_0033,4,Ruminating,0.0,0.0
inference,"D0C1.02(Gr,G,DHF)",track_0033,5,Grooming,0.267,5.2694
inference,"D0C1.02(Gr,G,DHF)",track_0033,6,Other,0.8,15.7884
inference,"D0C1.02(Gr,G,DHF)",track_0034,0,Standing,0.0,0.0
inference,"D0C1.02(Gr,G,DHF)",track_0034,1,Lying,0.0,0.0
inference,"D0C1.02(Gr,G,DHF)",track_0034,2,Foraging,2.933,43.9928
inference,"D0C1.02(Gr,G,DHF)",track_0034,3,Drinking,0.0,0.0
inference,"D0C1.02(Gr,G,DHF)",track_0034,4,Ruminating,0.0,0.0
inference,"D0C1.02(Gr,G,DHF)",track_0034,5,Grooming,0.0,0.0
inference,"D0C1.02(Gr,G,DHF)",track_0034,6,Other,3.734,56.0072
inference,"D0C1.02(Gr,G,DHF)",track_0040,0,Standing,0.0,0.0
inference,"D0C1.02(Gr,G,DHF)",track_0040,1,Lying,0.0,0.0
inference,"D0C1.02(Gr,G,DHF)",track_0040,2,Foraging,0.0,0.0
inference,"D0C1.02(Gr,G,DHF)",track_0040,3,Drinking,0.0,0.0
inference,"D0C1.02(Gr,G,DHF)",track_0040,4,Ruminating,0.267,20.015
inference,"D0C1.02(Gr,G,DHF)",track_0040,5,Grooming,0.0,0.0
inference,"D0C1.02(Gr,G,DHF)",track_0040,6,Other,1.067,79.985
inference,"D0C1.02(Gr,G,DHF)",track_0041,0,Standing,0.0,0.0
inference,"D0C1.02(Gr,G,DHF)",track_0041,1,Lying,0.0,0.0
inference,"D0C1.02(Gr,G,DHF)",track_0041,2,Foraging,0.0,0.0
inference,"D0C1.02(Gr,G,DHF)",track_0041,3,Drinking,0.0,0.0
inference,"D0C1.02(Gr,G,DHF)",track_0041,4,Ruminating,0.534,14.2972
inference,"D0C1.02(Gr,G,DHF)",track_0041,5,Grooming,2.134,57.1352
inference,"D0C1.02(Gr,G,DHF)",track_0041,6,Other,1.067,28.5676
