dataset,video_id,track_id,label_id,behavior,duration_sec,pct_time
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0025,6,Other,6.133,100.0
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0027,0,Standing,0.0,0.0
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0027,1,Lying,0.0,0.0
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0027,2,Foraging,0.0,0.0
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0027,3,Drinking,0.0,0.0
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0027,4,Ruminating,0.0,0.0
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0027,5,Grooming,0.0,0.0
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0027,6,Other,4.0,100.0
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0036,0,Standing,0.0,0.0
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0036,1,Lying,0.0,0.0
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0036,2,Foraging,0.267,25.0234
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0036,3,Drinking,0.0,0.0
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0036,4,Ruminating,0.0,0.0
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0036,5,Grooming,0.267,25.0234
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0036,6,Other,0.533,49.9531
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0041,0,Standing,0.0,0.0
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0041,1,Lying,0.0,0.0
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0041,2,Foraging,0.0,0.0
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0041,3,Drinking,0.0,0.0
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0041,4,Ruminating,0.0,0.0
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0041,5,Grooming,0.0,0.0
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0041,6,Other,1.333,100.0
