dataset,video_id,track_id,label_id,behavior,duration_sec,pct_time
inference,"D0C2.61(3T,DA,3W,G)",track_0026,5,Grooming,2.401,24.3361
inference,"D0C2.61(3T,DA,3W,G)",track_0026,6,Other,3.2,32.4346
inference,"D0C2.61(3T,DA,3W,G)",track_0030,0,Standing,2.134,10.5294
inference,"D0C2.61(3T,DA,3W,G)",track_0030,1,Lying,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0030,2,Foraging,10.133,49.9975
inference,"D0C2.61(3T,DA,3W,G)",track_0030,3,Drinking,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0030,4,Ruminating,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0030,5,Grooming,3.467,17.1066
inference,"D0C2.61(3T,DA,3W,G)",track_0030,6,Other,4.533,22.3664
inference,"D0C2.61(3T,DA,3W,G)",track_0031,0,Standing,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0031,1,Lying,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0031,2,Foraging,1.066,19.9925
inference,"D0C2.61(3T,DA,3W,G)",track_0031,3,Drinking,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0031,4,Ruminating,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0031,5,Grooming,0.8,15.0038
inference,"D0C2.61(3T,DA,3W,G)",track_0031,6,Other,3.466,65.0038
inference,"D0C2.61(3T,DA,3W,G)",track_0034,0,Standing,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0034,1,Lying,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0034,2,Foraging,0.533,18.1787
inference,"D0C2.61(3T,DA,3W,G)",track_0034,3,Drinking,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0034,4,Ruminating,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0034,5,Grooming,0.8,27.2851
inference,"D0C2.61(3T,DA,3W,G)",track_0034,6,Other,1.599,54.5362
inference,"D0C2.61(3T,DA,3W,G)",track_0037,0,Standing,0.267,7.7012
inference,"D0C2.61(3T,DA,3W,G)",track_0037,1,Lying,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0037,2,Foraging,0.8,23.0747
inference,"D0C2.61(3T,DA,3W,G)",track_0037,3,Drinking,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0037,4,Ruminating,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0037,5,Grooming,1.6,46.1494
inference,"D0C2.61(3T,DA,3W,G)",track_0037,6,Other,0.8,23.0747
inference,"D0C2.61(3T,DA,3W,G)",track_0038,0,Standing,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0038,1,Lying,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0038,2,Foraging,1.333,16.6625
inference,"D0C2.61(3T,DA,3W,G)",track_0038,3,Drinking,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0038,4,Ruminating,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0038,5,Grooming,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0038,6,Other,6.667,83.3375
inference,"D0C2.61(3T,DA,3W,G)",track_0039,0,Standing,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0039,1,Lying,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0039,2,Foraging,0.533,100.0
inference,"D0C2.61(3T,DA,3W,G)",track_0039,3,Drinking,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0039,4,Ruminating,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0039,5,Grooming,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0039,6,Other,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0043,0,Standing,0.533,8.6907
inference,"D0C2.61(3T,DA,3W,G)",track_0043,1,Lying,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0043,2,Foraging,1.599,26.0721
inference,"D0C2.61(3T,DA,3W,G)",track_0043,3,Drinking,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0043,4,Ruminating,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0043,5,Grooming,1.067,17.3977
inference,"D0C2.61(3T,DA,3W,G)",track_0043,6,Other,2.934,47.8396
inference,"D0C2.61(3T,DA,3W,G)",track_0049,0,Standing,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0049,1,Lying,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0049,2,Foraging,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0049,3,Drinking,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0049,4,Ruminating,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0049,5,Grooming,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0049,6,Other,0.8,100.0
inference,"D0C2.61(3T,DA,3W,G)",track_0052,0,Standing,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0052,1,Lying,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0052,2,Foraging,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0052,3,Drinking,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0052,4,Ruminating,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0052,5,Grooming,1.6,59.9925
inference,"D0C2.61(3T,DA,3W,G)",track_0052,6,Other,1.067,40.0075
inference,"D0C2.61(3T,DA,3W,G)",track_0057,0,Standing,0.533,5.7115
inference,"D0C2.61(3T,DA,3W,G)",track_0057,1,Lying,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0057,2,Foraging,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0057,3,Drinking,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0057,4,Ruminating,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0057,5,Grooming,0.533,5.7115
inference,"D0C2.61(3T,DA,3W,G)",track_0057,6,Other,8.266,88.5769
inference,"D0C2.61(3T,DA,3W,G)",track_0058,0,Standing,3.734,38.8918
inference,"D0C2.61(3T,DA,3W,G)",track_0058,1,Lying,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0058,2,Foraging,0.8,8.3325
inference,"D0C2.61(3T,DA,3W,G)",track_0058,3,Drinking,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0058,4,Ruminating,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0058,5,Grooming,1.6,16.6649
inference,"D0C2.61(3T,DA,3W,G)",track_0058,6,Other,3.467,36.1108
inference,"D0C2.61(3T,DA,3W,G)",track_0060,0,Standing,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0060,1,Lying,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0060,2,Foraging,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0060,3,Drinking,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0060,4,Ruminating,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0060,5,Grooming,0.267,14.301
inference,"D0C2.61(3T,DA,3W,G)",track_0060,6,Other,1.6,85.699
