dataset,video_id,track_id,label_id,behavior,duration_sec,pct_time
inference,"D0C2.52(V,3G,3HF)",track_0036,2,Foraging,0.0,0.0
inference,"D0C2.52(V,3G,3HF)",track_0036,3,Drinking,0.0,0.0
inference,"D0C2.52(V,3G,3HF)",track_0036,4,Ruminating,0.8,100.0
inference,"D0C2.52(V,3G,3HF)",track_0036,5,Grooming,0.0,0.0
inference,"D0C2.52(V,3G,3HF)",track_0036,6,Other,0.0,0.0
inference,"D0C2.52(V,3G,3HF)",track_0039,0,Standing,0.0,0.0
inference,"D0C2.52(V,3G,3HF)",track_0039,1,Lying,0.0,0.0
inference,"D0C2.52(V,3G,3HF)",track_0039,2,Foraging,0.8,23.0747
inference,"D0C2.52(V,3G,3HF)",track_0039,3,Drinking,0.0,0.0
inference,"D0C2.52(V,3G,3HF)",track_0039,4,Ruminating,0.0,0.0
inference,"D0C2.52(V,3G,3HF)",track_0039,5,Grooming,0.533,15.3735
inference,"D0C2.52(V,3G,3HF)",track_0039,6,Other,2.134,61.5518
inference,"D0C2.52(V,3G,3HF)",track_0042,0,Standing,0.0,0.0
inference,"D0C2.52(V,3G,3HF)",track_0042,1,Lying,0.8,42.8495
inference,"D0C2.52(V,3G,3HF)",track_0042,2,Foraging,0.8,42.8495
inference,"D0C2.52(V,3G,3HF)",track_0042,3,Drinking,0.0,0.0
inference,"D0C2.52(V,3G,3HF)",track_0042,4,Ruminating,0.0,0.0
inference,"D0C2.52(V,3G,3HF)",track_0042,5,Grooming,0.0,0.0
inference,"D0C2.52(V,3G,3HF)",track_0042,6,Other,0.267,14.301
inference,"D0C2.52(V,3G,3HF)",track_0043,0,Standing,0.8,42.8495
inference,"D0C2.52(V,3G,3HF)",track_0043,1,Lying,0.0,0.0
inference,"D0C2.52(V,3G,3HF)",track_0043,2,Foraging,0.8,42.8495
inference,"D0C2.52(V,3G,3HF)",track_0043,3,Drinking,0.0,0.0
inference,"D0C2.52(V,3G,3HF)",track_0043,4,Ruminating,0.0,0.0
inference,"D0C2.52(V,3G,3HF)",track_0043,5,Grooming,0.267,14.301
inference,"D0C2.52(V,3G,3HF)",track_0043,6,Other,0.0,0.0
