dataset,video_id,track_id,label_id,behavior,duration_sec,pct_time
inference,"D0C1.07(LL,D,Gr,G)",track_0011,6,Other,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0014,0,Standing,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0014,1,Lying,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0014,2,Foraging,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0014,3,Drinking,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0014,4,Ruminating,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0014,5,Grooming,1.6,100.0
inference,"D0C1.07(LL,D,Gr,G)",track_0014,6,Other,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0015,0,Standing,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0015,1,Lying,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0015,2,Foraging,2.4,23.6827
inference,"D0C1.07(LL,D,Gr,G)",track_0015,3,Drinking,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0015,4,Ruminating,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0015,5,Grooming,7.734,76.3173
inference,"D0C1.07(LL,D,Gr,G)",track_0015,6,Other,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0016,0,Standing,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0016,1,Lying,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0016,2,Foraging,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0016,3,Drinking,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0016,4,Ruminating,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0016,5,Grooming,3.2,80.0
inference,"D0C1.07(LL,D,Gr,G)",track_0016,6,Other,0.8,20.0
inference,"D0C1.07(LL,D,Gr,G)",track_0019,0,Standing,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0019,1,Lying,4.0,48.391
inference,"D0C1.07(LL,D,Gr,G)",track_0019,2,Foraging,3.999,48.3789
inference,"D0C1.07(LL,D,Gr,G)",track_0019,3,Drinking,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0019,4,Ruminating,0.267,3.2301
inference,"D0C1.07(LL,D,Gr,G)",track_0019,5,Grooming,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0019,6,Other,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0020,0,Standing,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0020,1,Lying,6.666,43.8581
inference,"D0C1.07(LL,D,Gr,G)",track_0020,2,Foraging,2.934,19.3039
inference,"D0C1.07(LL,D,Gr,G)",track_0020,3,Drinking,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0020,4,Ruminating,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0020,5,Grooming,3.2,21.054
inference,"D0C1.07(LL,D,Gr,G)",track_0020,6,Other,2.399,15.7839
inference,"D0C1.07(LL,D,Gr,G)",track_0021,0,Standing,1.066,6.1498
inference,"D0C1.07(LL,D,Gr,G)",track_0021,1,Lying,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0021,2,Foraging,12.267,70.7684
inference,"D0C1.07(LL,D,Gr,G)",track_0021,3,Drinking,1.067,6.1555
inference,"D0C1.07(LL,D,Gr,G)",track_0021,4,Ruminating,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0021,5,Grooming,2.934,16.9263
inference,"D0C1.07(LL,D,Gr,G)",track_0021,6,Other,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0023,0,Standing,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0023,1,Lying,0.533,6.8934
inference,"D0C1.07(LL,D,Gr,G)",track_0023,2,Foraging,7.199,93.1066
inference,"D0C1.07(LL,D,Gr,G)",track_0023,3,Drinking,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0023,4,Ruminating,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0023,5,Grooming,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0023,6,Other,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0024,0,Standing,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0024,1,Lying,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0024,2,Foraging,2.4,31.0358
inference,"D0C1.07(LL,D,Gr,G)",track_0024,3,Drinking,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0024,4,Ruminating,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0024,5,Grooming,5.333,68.9642
inference,"D0C1.07(LL,D,Gr,G)",track_0024,6,Other,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0031,0,Standing,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0031,1,Lying,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0031,2,Foraging,4.0,100.0
inference,"D0C1.07(LL,D,Gr,G)",track_0031,3,Drinking,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0031,4,Ruminating,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0031,5,Grooming,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0031,6,Other,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0032,0,Standing,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0032,1,Lying,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0032,2,Foraging,1.066,100.0
inference,"D0C1.07(LL,D,Gr,G)",track_0032,3,Drinking,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0032,4,Ruminating,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0032,5,Grooming,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0032,6,Other,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0033,0,Standing,0.0,0.0
