dataset,video_id,track_id,label_id,behavior,duration_sec,pct_time
inference,"D0C2.68(GrW,2RE)",track_0035,1,Lying,0.0,0.0
inference,"D0C2.68(GrW,2RE)",track_0035,2,Foraging,0.0,0.0
inference,"D0C2.68(GrW,2RE)",track_0035,3,Drinking,0.0,0.0
inference,"D0C2.68(GrW,2RE)",track_0035,4,Ruminating,0.0,0.0
inference,"D0C2.68(GrW,2RE)",track_0035,5,Grooming,0.533,9.5179
inference,"D0C2.68(GrW,2RE)",track_0035,6,Other,5.067,90.4821
inference,"D0C2.68(GrW,2RE)",track_0037,0,Standing,0.267,33.375
inference,"D0C2.68(GrW,2RE)",track_0037,1,Lying,0.0,0.0
inference,"D0C2.68(GrW,2RE)",track_0037,2,Foraging,0.0,0.0
inference,"D0C2.68(GrW,2RE)",track_0037,3,Drinking,0.0,0.0
inference,"D0C2.68(GrW,2RE)",track_0037,4,Ruminating,0.0,0.0
inference,"D0C2.68(GrW,2RE)",track_0037,5,Grooming,0.0,0.0
inference,"D0C2.68(GrW,2RE)",track_0037,6,Other,0.533,66.625
inference,"D0C2.68(GrW,2RE)",track_0038,0,Standing,0.0,0.0
inference,"D0C2.68(GrW,2RE)",track_0038,1,Lying,0.0,0.0
inference,"D0C2.68(GrW,2RE)",track_0038,2,Foraging,0.533,28.5638
inference,"D0C2.68(GrW,2RE)",track_0038,3,Drinking,0.0,0.0
inference,"D0C2.68(GrW,2RE)",track_0038,4,Ruminating,0.0,0.0
inference,"D0C2.68(GrW,2RE)",track_0038,5,Grooming,0.0,0.0
inference,"D0C2.68(GrW,2RE)",track_0038,6,Other,1.333,71.4362
inference,"D0C2.68(GrW,2RE)",track_0039,0,Standing,0.0,0.0
inference,"D0C2.68(GrW,2RE)",track_0039,1,Lying,0.0,0.0
inference,"D0C2.68(GrW,2RE)",track_0039,2,Foraging,0.0,0.0
inference,"D0C2.68(GrW,2RE)",track_0039,3,Drinking,0.0,0.0
inference,"D0C2.68(GrW,2RE)",track_0039,4,Ruminating,0.0,0.0
inference,"D0C2.68(GrW,2RE)",track_0039,5,Grooming,0.533,50.0
inference,"D0C2.68(GrW,2RE)",track_0039,6,Other,0.533,50.0
inference,"D0C2.68(GrW,2RE)",track_0040,0,Standing,0.0,0.0
inference,"D0C2.68(GrW,2RE)",track_0040,1,Lying,0.0,0.0
inference,"D0C2.68(GrW,2RE)",track_0040,2,Foraging,0.0,0.0
inference,"D0C2.68(GrW,2RE)",track_0040,3,Drinking,0.0,0.0
inference,"D0C2.68(GrW,2RE)",track_0040,4,Ruminating,0.0,0.0
inference,"D0C2.68(GrW,2RE)",track_0040,5,Grooming,0.0,0.0
inference,"D0C2.68(GrW,2RE)",track_0040,6,Other,0.533,100.0
inference,"D0C2.68(GrW,2RE)",track_0041,0,Standing,0.267,12.5117
inference,"D0C2.68(GrW,2RE)",track_0041,1,Lying,0.0,0.0
inference,"D0C2.68(GrW,2RE)",track_0041,2,Foraging,0.0,0.0
inference,"D0C2.68(GrW,2RE)",track_0041,3,Drinking,0.0,0.0
inference,"D0C2.68(GrW,2RE)",track_0041,4,Ruminating,0.0,0.0
